Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year
2,u,485000.0,PI,8/04/2017,3.3,3141.0,2.0,1.0,0.0,5467.0,73.0,1970.0,Melbourne City Council,-37.8406,145.0035,Southern Metropolitan,14887.0,2017
2,h,1710000.0,PI,20/05/2017,3.3,3141.0,2.0,2.0,0.0,208.0,145.0,1880.0,Melbourne City Council,-37.8433,145.0024,Southern Metropolitan,14887.0,2017
2,u,792500.0,S,22/04/2017,3.3,3141.0,2.0,1.0,1.0,0.0,106.0,1970.0,Melbourne City Council,-37.8383,144.9995,Southern Metropolitan,14887.0,2017
1,u,390500.0,SP,29/04/2017,3.3,3141.0,1.0,1.0,0.0,775.0,46.0,1960.0,Melbourne City Council,-37.8354,144.984,Southern Metropolitan,14887.0,2017
2,u,610500.0,SP,8/04/2017,6.1,3182.0,2.0,2.0,1.0,2920.0,84.0,2006.0,Port Phillip City Council,-37.8709,144.9807,Southern Metropolitan,13240.0,2017
2,h,1120000.0,S,8/04/2017,6.1,3182.0,2.0,1.0,0.0,135.0,74.0,1930.0,Port Phillip City Council,-37.8661,144.9802,Southern Metropolitan,13240.0,2017
2,t,1077000.0,S,13/05/2017,6.1,3182.0,2.0,1.0,1.0,455.0,98.0,1890.0,Port Phillip City Council,-37.8636,144.9749,Southern Metropolitan,13240.0,2017
2,h,1301000.0,S,13/05/2017,6.1,3182.0,2.0,1.0,1.0,165.0,97.0,1910.0,Port Phillip City Council,-37.8658,144.9774,Southern Metropolitan,13240.0,2017
2,h,1440000.0,S,13/05/2017,6.1,3182.0,2.0,1.0,2.0,194.0,112.0,1890.0,Port Phillip City Council,-37.8658,144.9795,Southern Metropolitan,13240.0,2017
3,u,1000000.0,SP,22/04/2017,6.1,3182.0,3.0,1.0,0.0,0.0,115.0,1930.0,Port Phillip City Council,-37.8718,144.9767,Southern Metropolitan,13240.0,2017
3,u,1190000.0,S,29/04/2017,6.1,3182.0,3.0,1.0,1.0,460.0,140.0,1955.0,Port Phillip City Council,-37.8623,144.9772,Southern Metropolitan,13240.0,2017
2,u,482000.0,S,29/04/2017,6.1,3182.0,2.0,1.0,1.0,0.0,54.0,2004.0,Port Phillip City Council,-37.857,144.9867,Southern Metropolitan,13240.0,2017
4,h,810000.0,PI,6/05/2017,9.7,3041.0,4.0,1.0,1.0,543.0,137.0,1960.0,Moonee Valley City Council,-37.7199,144.9044,Western Metropolitan,3284.0,2017
3,h,1021000.0,S,8/04/2017,9.7,3041.0,3.0,2.0,2.0,371.0,183.0,2014.0,Moonee Valley City Council,-37.7229,144.9055,Western Metropolitan,3284.0,2017
5,h,910000.0,SP,8/04/2017,9.7,3041.0,5.0,2.0,2.0,533.0,204.0,1965.0,Moonee Valley City Council,-37.7189,144.9044,Western Metropolitan,3284.0,2017
3,h,940000.0,S,6/05/2017,12.6,3020.0,3.0,2.0,2.0,572.0,190.0,1950.0,Brimbank City Council,-37.7966,144.8256,Western Metropolitan,3755.0,2017
4,h,726000.0,S,6/05/2017,12.6,3020.0,4.0,2.0,0.0,567.0,95.0,1950.0,Brimbank City Council,-37.7866,144.8458,Western Metropolitan,3755.0,2017
4,h,990000.0,S,8/04/2017,12.6,3020.0,4.0,1.0,6.0,654.0,189.0,1950.0,Brimbank City Council,-37.7803,144.8415,Western Metropolitan,3755.0,2017
3,h,710000.0,S,29/04/2017,12.6,3020.0,3.0,1.0,0.0,483.0,93.84,1950.0,Brimbank City Council,-37.7875,144.8456,Western Metropolitan,3755.0,2017
3,h,840000.0,PI,29/04/2017,12.6,3020.0,3.0,1.0,1.0,462.0,108.0,1930.0,Brimbank City Council,-37.7894,144.8383,Western Metropolitan,3755.0,2017
4,h,775000.0,S,29/04/2017,13.3,3020.0,4.0,1.0,2.0,665.0,147.0,1980.0,Brimbank City Council,-37.7662,144.8383,Western Metropolitan,4217.0,2017
3,h,490000.0,PI,29/04/2017,13.3,3020.0,3.0,1.0,1.0,546.0,145.0,1960.0,Brimbank City Council,-37.7676,144.8307,Western Metropolitan,4217.0,2017
3,h,716000.0,S,6/05/2017,13.5,3020.0,3.0,1.0,1.0,534.0,120.0,1975.0,Brimbank City Council,-37.7886,144.821,Western Metropolitan,6763.0,2017
4,h,515000.0,SP,8/04/2017,13.5,3020.0,4.0,2.0,2.0,332.0,159.0,2006.0,Brimbank City Council,-37.7962,144.8064,Western Metropolitan,6763.0,2017
3,h,530000.0,S,8/04/2017,13.5,3020.0,3.0,1.0,1.0,573.0,119.0,1970.0,Brimbank City Council,-37.8017,144.8258,Western Metropolitan,6763.0,2017
4,h,685000.0,S,13/05/2017,13.5,3020.0,4.0,2.0,2.0,572.0,184.0,1967.0,Brimbank City Council,-37.7912,144.7979,Western Metropolitan,6763.0,2017
3,t,521000.0,S,29/04/2017,13.5,3020.0,3.0,3.0,2.0,134.0,124.45,2008.0,Brimbank City Council,-37.79,144.7886,Western Metropolitan,6763.0,2017
3,h,571000.0,S,29/04/2017,13.5,3020.0,3.0,1.0,1.0,757.0,100.0,1950.0,Brimbank City Council,-37.7845,144.8088,Western Metropolitan,6763.0,2017
2,u,825000.0,S,13/05/2017,11.2,3127.0,2.0,1.0,2.0,180.0,85.0,1970.0,Boroondara City Council,-37.8351,145.103,Southern Metropolitan,5457.0,2017
3,h,1525000.0,S,13/05/2017,11.2,3127.0,3.0,2.0,2.0,347.0,195.0,2013.0,Boroondara City Council,-37.8323,145.105,Southern Metropolitan,5457.0,2017
2,h,1260000.0,SP,13/05/2017,11.2,3127.0,2.0,1.0,0.0,269.0,124.0,1910.0,Boroondara City Council,-37.8201,145.0887,Southern Metropolitan,5457.0,2017
4,h,2360000.0,S,13/05/2017,11.2,3127.0,4.0,2.0,2.0,764.0,265.0,1930.0,Boroondara City Council,-37.818,145.0946,Southern Metropolitan,5457.0,2017
2,h,1250000.0,SP,20/05/2017,11.2,3127.0,2.0,2.0,1.0,323.0,96.0,1980.0,Boroondara City Council,-37.823,145.0993,Southern Metropolitan,5457.0,2017
4,h,1600000.0,PI,20/05/2017,11.2,3127.0,4.0,1.0,2.0,600.0,186.0,1886.0,Boroondara City Council,-37.8327,145.0976,Southern Metropolitan,5457.0,2017
4,h,2370000.0,PI,29/04/2017,11.2,3127.0,4.0,3.0,2.0,773.0,300.0,1900.0,Boroondara City Council,-37.8263,145.0911,Southern Metropolitan,5457.0,2017
3,h,1195000.0,S,8/04/2017,6.5,3071.0,3.0,1.0,2.0,463.0,131.0,1930.0,Darebin City Council,-37.7593,144.9885,Northern Metropolitan,8870.0,2017
2,u,716000.0,S,8/04/2017,6.5,3071.0,2.0,1.0,1.0,0.0,87.0,1995.0,Darebin City Council,-37.7554,144.982,Northern Metropolitan,8870.0,2017
3,t,998000.0,SP,13/05/2017,6.5,3071.0,3.0,2.0,1.0,0.0,166.0,2001.0,Darebin City Council,-37.7579,145.0,Northern Metropolitan,8870.0,2017
2,u,600000.0,S,20/05/2017,6.5,3071.0,2.0,1.0,1.0,0.0,59.0,1960.0,Darebin City Council,-37.7549,144.9979,Northern Metropolitan,8870.0,2017
3,h,1346000.0,S,20/05/2017,6.5,3071.0,3.0,2.0,2.0,349.0,130.0,1918.0,Darebin City Council,-37.7544,144.998,Northern Metropolitan,8870.0,2017
3,h,1275000.0,PI,20/05/2017,6.5,3071.0,3.0,1.0,2.0,517.0,115.0,1950.0,Darebin City Council,-37.7638,145.0182,Northern Metropolitan,8870.0,2017
3,u,880000.0,SP,29/04/2017,6.5,3071.0,3.0,1.0,2.0,242.0,117.0,1995.0,Darebin City Council,-37.7639,145.0135,Northern Metropolitan,8870.0,2017
2,t,960000.0,S,29/04/2017,6.5,3071.0,2.0,2.0,2.0,158.0,133.0,2007.0,Darebin City Council,-37.7587,144.9881,Northern Metropolitan,8870.0,2017
2,h,1260000.0,S,29/04/2017,6.5,3071.0,2.0,1.0,0.0,317.0,96.0,1910.0,Darebin City Council,-37.7606,144.9995,Northern Metropolitan,8870.0,2017
2,h,1100000.0,SP,29/04/2017,6.5,3071.0,3.0,1.0,1.0,330.0,132.0,1930.0,Darebin City Council,-37.7629,145.0165,Northern Metropolitan,8870.0,2017
4,h,1155000.0,PI,22/04/2017,13.8,3084.0,4.0,2.0,3.0,780.0,217.0,1950.0,Banyule City Council,-37.7308,145.0932,Eastern Metropolitan,2698.0,2017
5,h,826000.0,S,6/05/2017,14.9,3087.0,5.0,1.0,2.0,545.0,132.0,1970.0,Banyule City Council,-37.705,145.0825,Northern Metropolitan,2329.0,2017
4,h,761000.0,S,22/04/2017,14.9,3087.0,4.0,1.0,2.0,696.0,123.0,1956.0,Banyule City Council,-37.7054,145.0809,Northern Metropolitan,2329.0,2017
4,h,932500.0,S,22/04/2017,14.9,3087.0,4.0,2.0,2.0,585.0,180.0,1950.0,Banyule City Council,-37.7154,145.0777,Northern Metropolitan,2329.0,2017
4,h,1435000.0,S,6/05/2017,8.2,3012.0,4.0,2.0,2.0,523.0,244.0,1915.0,Maribyrnong City Council,-37.798,144.8728,Western Metropolitan,5058.0,2017
2,h,470000.0,SP,6/05/2017,8.2,3012.0,2.0,1.0,1.0,0.0,77.0,1975.0,Maribyrnong City Council,-37.8088,144.8715,Western Metropolitan,5058.0,2017
2,h,502000.0,S,6/05/2017,8.2,3012.0,2.0,1.0,1.0,2701.0,79.0,2011.0,Maribyrnong City Council,-37.8109,144.8684,Western Metropolitan,5058.0,2017
3,u,580000.0,SP,8/04/2017,8.2,3012.0,2.0,1.0,0.0,183.0,104.0,1930.0,Maribyrnong City Council,-37.7968,144.8708,Western Metropolitan,5058.0,2017
4,h,970000.0,PI,8/04/2017,8.2,3012.0,4.0,1.0,2.0,528.0,143.0,1940.0,Maribyrnong City Council,-37.7969,144.8647,Western Metropolitan,5058.0,2017
4,h,1325000.0,S,8/04/2017,8.2,3012.0,4.0,2.0,4.0,525.0,188.0,1930.0,Maribyrnong City Council,-37.7994,144.8763,Western Metropolitan,5058.0,2017
2,u,266000.0,S,20/05/2017,8.2,3012.0,2.0,1.0,1.0,1059.0,65.0,1970.0,Maribyrnong City Council,-37.8062,144.8665,Western Metropolitan,5058.0,2017
2,h,888000.0,PI,20/05/2017,8.2,3012.0,2.0,1.0,2.0,401.0,113.81,1945.0,Maribyrnong City Council,-37.7903,144.8703,Western Metropolitan,5058.0,2017
3,h,935000.0,S,22/04/2017,8.2,3012.0,3.0,1.0,2.0,325.0,102.0,1925.0,Maribyrnong City Council,-37.7922,144.8818,Western Metropolitan,5058.0,2017
4,h,2165000.0,SP,6/05/2017,8.0,3016.0,4.0,2.0,2.0,450.0,190.0,1910.0,Hobsons Bay City Council,-37.861,144.8985,Western Metropolitan,6380.0,2017
3,h,1245000.0,S,6/05/2017,8.0,3016.0,3.0,2.0,2.0,292.0,117.0,1980.0,Hobsons Bay City Council,-37.8575,144.8922,Western Metropolitan,6380.0,2017
4,h,2075000.0,SP,6/05/2017,8.0,3016.0,4.0,3.0,2.0,324.0,229.0,2009.0,Hobsons Bay City Council,-37.8622,144.8884,Western Metropolitan,6380.0,2017
2,u,543000.0,S,8/04/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,1974.0,Hobsons Bay City Council,-37.8536,144.8981,Western Metropolitan,6380.0,2017
3,h,1150000.0,SP,8/04/2017,8.0,3016.0,3.0,1.0,0.0,308.0,120.0,1900.0,Hobsons Bay City Council,-37.8526,144.895,Western Metropolitan,6380.0,2017
5,h,2040000.0,S,13/05/2017,8.0,3016.0,5.0,3.0,2.0,531.0,288.0,1997.0,Hobsons Bay City Council,-37.8629,144.8781,Western Metropolitan,6380.0,2017
2,u,465000.0,S,13/05/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,1970.0,Hobsons Bay City Council,-37.8589,144.8921,Western Metropolitan,6380.0,2017
2,u,550000.0,SP,22/04/2017,8.0,3016.0,2.0,1.0,2.0,0.0,65.0,1990.0,Hobsons Bay City Council,-37.8685,144.9058,Western Metropolitan,6380.0,2017
4,h,1200000.0,SP,29/04/2017,8.0,3016.0,4.0,3.0,2.0,183.0,191.0,2006.0,Hobsons Bay City Council,-37.8566,144.8737,Western Metropolitan,6380.0,2017
3,h,990000.0,S,6/05/2017,7.0,3013.0,3.0,1.0,2.0,340.0,119.0,1940.0,Maribyrnong City Council,-37.8227,144.8827,Western Metropolitan,6543.0,2017
4,h,2035000.0,S,8/04/2017,7.0,3013.0,4.0,2.0,0.0,607.0,201.0,1890.0,Maribyrnong City Council,-37.8128,144.8905,Western Metropolitan,6543.0,2017
3,h,935000.0,S,8/04/2017,7.0,3013.0,3.0,1.0,0.0,198.0,98.0,1970.0,Maribyrnong City Council,-37.8194,144.8914,Western Metropolitan,6543.0,2017
3,h,892000.0,S,13/05/2017,7.0,3013.0,3.0,1.0,2.0,449.0,106.76,1940.0,Maribyrnong City Council,-37.8195,144.8766,Western Metropolitan,6543.0,2017
4,h,985500.0,S,13/05/2017,7.0,3013.0,4.0,1.0,5.0,445.0,139.0,1977.0,Maribyrnong City Council,-37.8228,144.8769,Western Metropolitan,6543.0,2017
2,u,650000.0,SP,13/05/2017,7.0,3013.0,2.0,2.0,2.0,0.0,92.0,1985.0,Maribyrnong City Council,-37.8161,144.8967,Western Metropolitan,6543.0,2017
2,u,397000.0,S,13/05/2017,7.0,3013.0,2.0,1.0,1.0,0.0,68.0,1975.0,Maribyrnong City Council,-37.8128,144.8953,Western Metropolitan,6543.0,2017
2,h,650000.0,PI,20/05/2017,7.0,3013.0,2.0,1.0,2.0,304.0,81.0,1960.0,Maribyrnong City Council,-37.8122,144.8671,Western Metropolitan,6543.0,2017
3,h,750000.0,PI,20/05/2017,7.0,3013.0,3.0,2.0,1.0,390.0,126.0,1980.0,Maribyrnong City Council,-37.8227,144.8955,Western Metropolitan,6543.0,2017
3,h,970000.0,S,20/05/2017,7.0,3013.0,3.0,2.0,0.0,354.0,135.0,1930.0,Maribyrnong City Council,-37.8212,144.8937,Western Metropolitan,6543.0,2017
2,h,1256000.0,S,22/04/2017,7.0,3013.0,2.0,1.0,3.0,531.0,111.0,1940.0,Maribyrnong City Council,-37.8158,144.8707,Western Metropolitan,6543.0,2017
3,t,1120000.0,S,22/04/2017,7.0,3013.0,3.0,2.0,0.0,152.0,170.0,2012.0,Maribyrnong City Council,-37.811,144.8889,Western Metropolitan,6543.0,2017
3,h,1425000.0,PI,29/04/2017,7.0,3013.0,3.0,3.0,2.0,305.0,220.0,2007.0,Maribyrnong City Council,-37.8149,144.8942,Western Metropolitan,6543.0,2017
3,h,872500.0,SP,29/04/2017,7.0,3013.0,3.0,1.0,2.0,189.0,85.0,1920.0,Maribyrnong City Council,-37.8145,144.8808,Western Metropolitan,6543.0,2017
4,h,1455000.0,S,29/04/2017,7.0,3013.0,4.0,1.0,1.0,328.0,140.0,1920.0,Maribyrnong City Council,-37.8097,144.8906,Western Metropolitan,6543.0,2017
1,u,331000.0,S,29/04/2017,7.0,3013.0,1.0,1.0,1.0,0.0,54.0,1970.0,Maribyrnong City Council,-37.8105,144.8952,Western Metropolitan,6543.0,2017
3,h,950000.0,S,29/04/2017,7.0,3013.0,3.0,2.0,2.0,287.0,210.68,2002.0,Maribyrnong City Council,-37.8233,144.8825,Western Metropolitan,6543.0,2017
3,h,1000000.0,SP,8/04/2017,2.5,3067.0,3.0,1.0,0.0,198.0,98.0,1900.0,Yarra City Council,-37.8025,144.9939,Northern Metropolitan,4019.0,2017
2,u,870000.0,S,20/05/2017,2.5,3067.0,2.0,2.0,1.0,0.0,86.0,2013.0,Yarra City Council,-37.8055,144.9961,Northern Metropolitan,4019.0,2017
2,h,1050000.0,S,29/04/2017,2.5,3067.0,2.0,1.0,0.0,129.0,128.0,1890.0,Yarra City Council,-37.8099,145.0027,Northern Metropolitan,4019.0,2017
2,h,1242000.0,S,29/04/2017,2.5,3067.0,2.0,1.0,1.0,249.0,98.0,1940.0,Yarra City Council,-37.8052,144.9963,Northern Metropolitan,4019.0,2017
3,h,1165000.0,S,29/04/2017,2.5,3067.0,3.0,2.0,0.0,92.0,114.0,1888.0,Yarra City Council,-37.797,144.9957,Northern Metropolitan,4019.0,2017
3,h,720000.0,S,8/04/2017,13.5,3042.0,3.0,2.0,2.0,305.0,136.0,2008.0,Moonee Valley City Council,-37.7284,144.8874,Western Metropolitan,3464.0,2017
3,h,510000.0,VB,29/04/2017,13.5,3042.0,3.0,1.0,1.0,488.0,217.0,1960.0,Moonee Valley City Council,-37.7191,144.8857,Western Metropolitan,3464.0,2017
2,u,480000.0,VB,29/04/2017,13.5,3042.0,2.0,1.0,1.0,128.0,92.0,2009.0,Moonee Valley City Council,-37.7216,144.8837,Western Metropolitan,3464.0,2017
3,h,800000.0,S,8/04/2017,13.9,3020.0,4.0,2.0,5.0,689.0,128.0,1951.0,Brimbank City Council,-37.7776,144.8167,Western Metropolitan,2185.0,2017
2,u,420000.0,S,13/05/2017,13.9,3020.0,2.0,1.0,1.0,192.0,88.0,1970.0,Brimbank City Council,-37.7832,144.8275,Western Metropolitan,2185.0,2017
3,u,580000.0,PI,13/05/2017,13.9,3020.0,3.0,2.0,2.0,250.0,129.0,2013.0,Brimbank City Council,-37.7798,144.8156,Western Metropolitan,2185.0,2017
1,u,200000.0,VB,20/05/2017,13.9,3020.0,1.0,1.0,1.0,1175.0,35.0,1970.0,Brimbank City Council,-37.7849,144.8272,Western Metropolitan,2185.0,2017
3,u,600000.0,SA,20/05/2017,13.9,3020.0,3.0,1.0,1.0,181.0,129.0,2000.0,Brimbank City Council,-37.7815,144.8128,Western Metropolitan,2185.0,2017
5,h,1480000.0,SP,13/05/2017,13.8,3018.0,5.0,3.0,4.0,725.0,201.0,1980.0,Hobsons Bay City Council,-37.8712,144.8107,Western Metropolitan,5301.0,2017
4,h,2220000.0,S,13/05/2017,11.0,3147.0,4.0,3.0,2.0,480.0,244.0,2016.0,Boroondara City Council,-37.8726,145.0716,Southern Metropolitan,3052.0,2017
3,t,1680000.0,S,22/04/2017,9.7,3103.0,3.0,3.0,1.0,329.0,178.0,2005.0,Boroondara City Council,-37.8101,145.0844,Southern Metropolitan,5682.0,2017
2,h,1005000.0,S,22/04/2017,10.9,3012.0,2.0,1.0,2.0,780.0,156.0,1950.0,Brimbank City Council,-37.8241,144.8419,Western Metropolitan,962.0,2017
2,t,960000.0,VB,20/05/2017,1.8,3053.0,2.0,2.0,1.0,0.0,90.0,1860.0,Melbourne City Council,-37.7947,144.9724,Northern Metropolitan,6786.0,2017
2,u,995000.0,S,22/04/2017,1.8,3053.0,2.0,2.0,1.0,0.0,110.0,2000.0,Melbourne City Council,-37.7973,144.9712,Northern Metropolitan,6786.0,2017
1,u,490000.0,S,29/04/2017,1.8,3053.0,1.0,1.0,1.0,0.0,51.0,2009.0,Melbourne City Council,-37.7998,144.9689,Northern Metropolitan,6786.0,2017
4,h,1750000.0,VB,20/05/2017,10.3,3084.0,4.0,2.0,2.0,707.0,217.0,1956.0,Banyule City Council,-37.762,145.0645,Eastern Metropolitan,1651.0,2017
3,t,850000.0,VB,8/04/2017,8.5,3185.0,3.0,2.0,2.0,114.0,145.0,1995.0,Glen Eira City Council,-37.8857,145.0011,Southern Metropolitan,4898.0,2017
2,u,740000.0,SP,8/04/2017,8.5,3185.0,2.0,1.0,1.0,0.0,97.0,1960.0,Glen Eira City Council,-37.8881,145.0097,Southern Metropolitan,4898.0,2017
2,u,632500.0,S,29/04/2017,8.5,3185.0,2.0,1.0,1.0,0.0,76.0,1968.0,Glen Eira City Council,-37.8817,145.0032,Southern Metropolitan,4898.0,2017
2,u,1260000.0,S,8/04/2017,7.7,3184.0,2.0,2.0,2.0,626.0,125.0,2008.0,Port Phillip City Council,-37.8865,144.9874,Southern Metropolitan,8989.0,2017
1,u,360000.0,S,13/05/2017,7.7,3184.0,1.0,1.0,0.0,0.0,39.5,1959.0,Port Phillip City Council,-37.8749,144.9799,Southern Metropolitan,8989.0,2017
3,h,1520000.0,S,20/05/2017,7.7,3184.0,3.0,2.0,1.0,362.0,138.0,1900.0,Port Phillip City Council,-37.8772,144.9904,Southern Metropolitan,8989.0,2017
2,u,800000.0,SP,20/05/2017,7.7,3184.0,2.0,2.0,2.0,0.0,92.0,2001.0,Port Phillip City Council,-37.8857,144.9884,Southern Metropolitan,8989.0,2017
2,u,500000.0,SA,20/05/2017,7.7,3184.0,2.0,1.0,1.0,0.0,76.0,1960.0,Port Phillip City Council,-37.8777,144.9891,Southern Metropolitan,8989.0,2017
1,u,490000.0,VB,29/04/2017,7.7,3184.0,1.0,1.0,1.0,0.0,53.0,2002.0,Port Phillip City Council,-37.8852,144.9877,Southern Metropolitan,8989.0,2017
4,h,1291000.0,S,8/04/2017,9.4,3041.0,4.0,2.0,2.0,521.0,157.0,1945.0,Moonee Valley City Council,-37.7372,144.9022,Western Metropolitan,1308.0,2017
2,t,1100000.0,VB,8/04/2017,1.6,3065.0,2.0,2.0,1.0,81.0,136.0,1990.0,Yarra City Council,-37.7976,144.9778,Northern Metropolitan,5825.0,2017
2,t,1350000.0,S,8/04/2017,1.6,3065.0,2.0,1.0,2.0,6261.0,117.0,1999.0,Yarra City Council,-37.799,144.975,Northern Metropolitan,5825.0,2017
2,h,1350000.0,VB,13/05/2017,1.6,3065.0,2.0,1.0,0.0,131.0,110.0,1900.0,Yarra City Council,-37.7999,144.9776,Northern Metropolitan,5825.0,2017
3,h,680000.0,S,8/04/2017,13.6,3043.0,3.0,2.0,1.0,277.0,168.0,2010.0,Moreland City Council,-37.7039,144.8986,Western Metropolitan,1071.0,2017
4,h,990000.0,S,13/05/2017,13.6,3043.0,4.0,2.0,2.0,702.0,170.0,2003.0,Moreland City Council,-37.7071,144.8989,Western Metropolitan,1071.0,2017
4,h,970000.0,S,29/04/2017,13.6,3043.0,4.0,2.0,3.0,737.0,265.0,2010.0,Moreland City Council,-37.7088,144.8938,Western Metropolitan,1071.0,2017
3,h,485000.0,SP,8/04/2017,14.5,3047.0,3.0,1.0,2.0,630.0,105.23,1970.0,Hume City Council,-37.6822,144.9108,Northern Metropolitan,851.0,2017
3,h,773000.0,S,29/04/2017,14.5,3042.0,3.0,2.0,2.0,650.0,150.0,1980.0,Brimbank City Council,-37.724,144.8514,Western Metropolitan,1119.0,2017
1,t,425000.0,SA,8/04/2017,4.2,3031.0,1.0,1.0,1.0,0.0,46.0,2000.0,Melbourne City Council,-37.7886,144.9253,Northern Metropolitan,5263.0,2017
2,u,535000.0,SP,8/04/2017,4.2,3031.0,2.0,2.0,1.0,2592.0,70.0,2012.0,Melbourne City Council,-37.7961,144.9261,Northern Metropolitan,5263.0,2017
2,u,500000.0,S,8/04/2017,4.2,3031.0,2.0,1.0,1.0,0.0,86.0,2000.0,Melbourne City Council,-37.7897,144.9228,Northern Metropolitan,5263.0,2017
2,u,525000.0,VB,13/05/2017,4.2,3031.0,2.0,1.0,1.0,0.0,73.0,2011.0,Melbourne City Council,-37.7912,144.9318,Northern Metropolitan,5263.0,2017
3,t,917500.0,S,20/05/2017,4.2,3031.0,3.0,1.0,1.0,98.0,101.0,1997.0,Melbourne City Council,-37.791,144.9323,Northern Metropolitan,5263.0,2017
3,h,902500.0,S,22/04/2017,4.2,3031.0,3.0,1.0,1.0,0.0,125.0,2003.0,Melbourne City Council,-37.7954,144.9259,Northern Metropolitan,5263.0,2017
2,h,1300000.0,S,8/04/2017,4.1,3206.0,2.0,1.0,0.0,132.0,80.0,1900.0,Port Phillip City Council,-37.8527,144.9657,Southern Metropolitan,2019.0,2017
3,h,2250000.0,VB,29/04/2017,4.1,3206.0,3.0,2.0,1.0,148.0,146.0,1890.0,Port Phillip City Council,-37.8496,144.963,Southern Metropolitan,2019.0,2017
2,t,742500.0,S,13/05/2017,14.6,3189.0,2.0,1.0,1.0,179.0,101.0,2001.0,Kingston City Council,-37.9369,145.0473,Southern Metropolitan,2555.0,2017
3,h,860000.0,SA,22/04/2017,14.6,3189.0,3.0,1.0,2.0,601.0,104.0,1970.0,Kingston City Council,-37.9409,145.0602,Southern Metropolitan,2555.0,2017
3,h,2161000.0,S,13/05/2017,2.3,3051.0,3.0,2.0,1.0,230.0,245.0,1900.0,Melbourne City Council,-37.7987,144.9434,Northern Metropolitan,6821.0,2017
3,h,1485000.0,S,20/05/2017,2.3,3051.0,3.0,1.0,1.0,198.0,95.0,1968.0,Melbourne City Council,-37.8029,144.9459,Northern Metropolitan,6821.0,2017
2,h,940000.0,S,29/04/2017,2.3,3051.0,2.0,1.0,0.0,89.0,65.0,1890.0,Melbourne City Council,-37.9394,145.089,Northern Metropolitan,6821.0,2017
3,h,770000.0,S,8/04/2017,14.7,3167.0,3.0,1.0,1.0,590.0,132.0,1960.0,Kingston City Council,-37.918,145.085,South-Eastern Metropolitan,3692.0,2017
4,h,1410000.0,S,13/05/2017,14.7,3167.0,4.0,2.0,4.0,590.0,161.0,1950.0,Kingston City Council,-37.9316,145.0821,South-Eastern Metropolitan,3692.0,2017
3,h,1042500.0,S,22/04/2017,14.7,3167.0,3.0,1.0,4.0,658.0,146.0,1950.0,Kingston City Council,-37.9176,145.0839,South-Eastern Metropolitan,3692.0,2017
2,u,595000.0,S,8/04/2017,1.2,3006.0,2.0,1.0,1.0,0.0,75.0,1998.0,Melbourne City Council,-37.8288,144.9679,Southern Metropolitan,8400.0,2017
2,u,580000.0,VB,8/04/2017,1.2,3006.0,2.0,1.0,1.0,0.0,79.0,1995.0,Melbourne City Council,-37.8273,144.9685,Southern Metropolitan,8400.0,2017
2,u,580000.0,SA,13/05/2017,1.2,3006.0,2.0,1.0,1.0,0.0,70.0,1994.0,Melbourne City Council,-37.8248,144.9667,Southern Metropolitan,8400.0,2017
1,u,380000.0,S,8/04/2017,7.7,3015.0,1.0,1.0,1.0,89.0,37.0,1980.0,Hobsons Bay City Council,-37.8291,144.8848,Western Metropolitan,1223.0,2017
3,h,1100000.0,SP,13/05/2017,7.7,3015.0,3.0,1.0,0.0,305.0,115.0,1900.0,Hobsons Bay City Council,-37.8312,144.8893,Western Metropolitan,1223.0,2017
3,u,660000.0,S,22/04/2017,7.7,3015.0,3.0,1.0,1.0,221.0,120.0,2003.0,Hobsons Bay City Council,-37.8297,144.8752,Western Metropolitan,1223.0,2017
2,u,655000.0,S,8/04/2017,4.6,3142.0,2.0,1.0,1.0,1816.0,105.0,1960.0,Stonnington City Council,-37.8389,145.0141,Southern Metropolitan,7217.0,2017
3,u,840000.0,S,8/04/2017,4.6,3142.0,3.0,1.0,1.0,1678.0,94.0,1940.0,Stonnington City Council,-37.8384,145.0178,Southern Metropolitan,7217.0,2017
2,u,1010000.0,PI,8/04/2017,4.6,3142.0,2.0,2.0,2.0,586.0,119.0,1990.0,Stonnington City Council,-37.8427,145.0236,Southern Metropolitan,7217.0,2017
3,t,1320000.0,S,29/04/2017,4.6,3142.0,3.0,2.0,1.0,3.0,131.0,1970.0,Stonnington City Council,-37.8474,145.0125,Southern Metropolitan,7217.0,2017
3,t,670000.0,VB,8/04/2017,8.9,3016.0,3.0,2.0,2.0,146.0,141.0,2001.0,Hobsons Bay City Council,-37.857,144.8846,Western Metropolitan,802.0,2017
3,h,1070000.0,PI,8/04/2017,8.9,3016.0,3.0,2.0,5.0,442.0,249.0,2003.0,Hobsons Bay City Council,-37.8538,144.8722,Western Metropolitan,802.0,2017
3,h,1575000.0,S,13/05/2017,8.9,3016.0,3.0,1.0,1.0,860.0,160.0,1950.0,Hobsons Bay City Council,-37.8565,144.8865,Western Metropolitan,802.0,2017
